date,shipments,avg_cost,avg_days,dayofweek,month,quarter,is_weekend,is_peak,shipments_ma7,shipments_ma14,shipments_ma30,shipments_std7,shipments_lag1,shipments_lag3,shipments_lag7,shipments_lag14,shipments_pct1,shipments_pct7
2023-11-14,34,137.23529411764707,6.088235294117647,1,11,4,0,1,36.714285714285715,35.285714285714285,34.766666666666666,2.058663459163566,35.0,37.0,37.0,36.0,-0.02857142857142858,-0.08108108108108103
2023-11-15,29,120.37931034482759,5.724137931034483,2,11,4,0,1,35.285714285714285,34.714285714285715,34.666666666666664,3.302235894778284,34.0,39.0,39.0,37.0,-0.1470588235294118,-0.2564102564102564
2023-11-16,32,151.90625,5.78125,3,11,4,0,1,34.857142857142854,34.285714285714285,34.36666666666667,3.532165125838649,29.0,35.0,35.0,38.0,0.10344827586206895,-0.08571428571428574
2023-11-17,38,151.92105263157896,6.368421052631579,4,11,4,0,1,34.857142857142854,35.07142857142857,34.4,3.532165125838649,32.0,34.0,38.0,27.0,0.1875,0.0
2023-11-18,32,129.5625,6.34375,5,11,4,1,1,34.142857142857146,34.857142857142854,33.9,3.5321651258386613,38.0,29.0,37.0,35.0,-0.1578947368421053,-0.1351351351351351
2023-11-19,18,162.55555555555554,6.0,6,11,4,1,1,31.142857142857142,33.5,33.43333333333333,6.4402011207873935,32.0,32.0,39.0,37.0,-0.4375,-0.5384615384615384
2023-11-20,43,147.02325581395348,5.116279069767442,0,11,4,0,1,32.285714285714285,34.714285714285715,33.96666666666667,7.804150299985419,18.0,38.0,35.0,26.0,1.3888888888888888,0.22857142857142865
2023-11-21,40,140.55,6.3,1,11,4,0,1,33.142857142857146,34.92857142857143,33.96666666666667,8.335237877600793,43.0,32.0,34.0,37.0,-0.06976744186046513,0.17647058823529416
2023-11-22,38,143.89473684210526,5.526315789473684,2,11,4,0,1,34.42857142857143,34.857142857142854,34.3,8.283661486266082,40.0,18.0,29.0,39.0,-0.050000000000000044,0.31034482758620685
2023-11-23,42,136.11904761904762,5.238095238095238,3,11,4,0,1,35.857142857142854,35.357142857142854,34.733333333333334,8.649249898663122,38.0,43.0,32.0,35.0,0.10526315789473695,0.3125
2023-11-24,35,134.25714285714287,6.428571428571429,4,11,4,0,1,35.42857142857143,35.142857142857146,34.36666666666667,8.59955702070643,42.0,40.0,38.0,38.0,-0.16666666666666663,-0.07894736842105265
2023-11-25,39,138.71794871794873,5.230769230769231,5,11,4,1,1,36.42857142857143,35.285714285714285,34.8,8.541216596737325,35.0,38.0,32.0,37.0,0.11428571428571432,0.21875
2023-11-26,37,117.02702702702703,5.864864864864865,6,11,4,1,1,39.142857142857146,35.142857142857146,35.1,2.794552524023059,39.0,42.0,18.0,39.0,-0.05128205128205132,1.0555555555555554
2023-11-27,35,150.97142857142856,6.085714285714285,0,11,4,0,1,38.0,35.142857142857146,35.13333333333333,2.5819888974716054,37.0,35.0,43.0,35.0,-0.05405405405405406,-0.18604651162790697
2023-11-28,30,132.03333333333333,5.966666666666667,1,11,4,0,1,36.57142857142857,34.857142857142854,35.1,3.7796447300922917,35.0,39.0,40.0,34.0,-0.1428571428571429,-0.25
2023-11-29,36,139.0,5.555555555555555,2,11,4,0,1,36.285714285714285,35.357142857142854,35.13333333333333,3.7289089429432423,30.0,37.0,38.0,29.0,0.19999999999999996,-0.052631578947368474
2023-11-30,41,123.78048780487805,5.585365853658536,3,11,4,0,1,36.142857142857146,36.0,35.3,3.484660262185876,36.0,35.0,42.0,32.0,0.13888888888888884,-0.023809523809523836
2023-12-01,28,138.32142857142858,5.821428571428571,4,12,4,0,1,35.142857142857146,35.285714285714285,35.0,4.670066788550689,41.0,30.0,35.0,38.0,-0.31707317073170727,-0.19999999999999996
2023-12-02,28,135.28571428571428,7.285714285714286,5,12,4,1,1,33.57142857142857,35.0,34.666666666666664,4.995235825502287,28.0,36.0,39.0,32.0,0.0,-0.28205128205128205
2023-12-03,45,138.53333333333333,5.511111111111111,6,12,4,1,1,34.714285714285715,36.92857142857143,35.266666666666666,6.57556805440379,28.0,41.0,37.0,18.0,0.6071428571428572,0.21621621621621623
2023-12-04,43,149.69767441860466,6.534883720930233,0,12,4,0,1,35.857142857142854,36.92857142857143,35.53333333333333,7.289914755527488,45.0,28.0,35.0,43.0,-0.0444444444444444,0.22857142857142865
2023-12-05,38,158.97368421052633,6.2105263157894735,1,12,4,0,1,37.0,36.785714285714285,35.56666666666667,6.831300510639738,43.0,28.0,30.0,40.0,-0.11627906976744184,0.2666666666666666
2023-12-06,35,155.28571428571428,5.942857142857143,2,12,4,0,1,36.857142857142854,36.57142857142857,35.86666666666667,6.86606562325596,38.0,45.0,36.0,38.0,-0.07894736842105265,-0.02777777777777779
2023-12-07,33,150.5151515151515,6.424242424242424,3,12,4,0,1,35.714285714285715,35.92857142857143,35.733333333333334,6.725927091345514,35.0,43.0,41.0,42.0,-0.05714285714285716,-0.19512195121951215
2023-12-08,34,138.11764705882354,5.647058823529412,4,12,4,0,1,36.57142857142857,35.857142857142854,35.56666666666667,5.912053869204941,33.0,38.0,28.0,35.0,0.030303030303030276,0.2142857142857142
2023-12-09,33,136.63636363636363,6.181818181818182,5,12,4,1,1,37.285714285714285,35.42857142857143,35.5,4.923220007078221,34.0,35.0,28.0,39.0,-0.02941176470588236,0.1785714285714286
2023-12-10,41,134.0731707317073,5.341463414634147,6,12,4,1,1,36.714285714285715,35.714285714285715,35.6,4.02965199962669,33.0,33.0,45.0,37.0,0.24242424242424243,-0.0888888888888889
2023-12-11,29,144.93103448275863,5.758620689655173,0,12,4,0,1,34.714285714285715,35.285714285714285,35.333333333333336,3.8606685826113565,41.0,34.0,43.0,35.0,-0.29268292682926833,-0.32558139534883723
2023-12-12,22,158.95454545454547,6.454545454545454,1,12,4,0,1,32.42857142857143,34.714285714285715,34.766666666666666,5.82686716447027,29.0,33.0,38.0,30.0,-0.24137931034482762,-0.42105263157894735
2023-12-13,28,138.17857142857142,6.892857142857143,2,12,4,0,1,31.428571428571427,34.142857142857146,34.53333333333333,5.912053869205014,22.0,41.0,35.0,36.0,0.2727272727272727,-0.19999999999999996
2023-12-14,32,142.3125,6.09375,3,12,4,0,1,31.285714285714285,33.5,34.46666666666667,5.879747322073426,28.0,29.0,33.0,41.0,0.1428571428571428,-0.030303030303030276
2023-12-15,36,113.58333333333333,6.111111111111111,4,12,4,0,1,31.571428571428573,34.07142857142857,34.7,6.0788470084697765,32.0,22.0,34.0,28.0,0.125,0.05882352941176472
2023-12-16,31,117.87096774193549,6.161290322580645,5,12,4,1,1,31.285714285714285,34.285714285714285,34.666666666666664,6.047431568147722,36.0,28.0,33.0,28.0,-0.13888888888888884,-0.06060606060606055
2023-12-17,32,146.15625,5.875,6,12,4,1,1,30.0,33.357142857142854,34.46666666666667,4.358898943540819,31.0,32.0,41.0,45.0,0.032258064516129004,-0.2195121951219512
2023-12-18,36,130.5,6.444444444444445,0,12,4,0,1,31.0,32.857142857142854,34.6,4.864839839775588,32.0,36.0,29.0,43.0,0.125,0.24137931034482762
2023-12-19,36,129.02777777777777,6.111111111111111,1,12,4,0,1,33.0,32.714285714285715,35.2,3.109126351029726,36.0,31.0,22.0,38.0,0.0,0.6363636363636365
2023-12-20,35,158.97142857142856,6.2,2,12,4,0,1,34.0,32.714285714285715,34.93333333333333,2.2360679774999213,36.0,32.0,28.0,35.0,-0.02777777777777779,0.25
2023-12-21,30,149.96666666666667,6.233333333333333,3,12,4,0,1,33.714285714285715,32.5,34.6,2.627691364061339,35.0,36.0,32.0,33.0,-0.1428571428571429,-0.0625
2023-12-22,38,160.60526315789474,5.184210526315789,4,12,4,0,1,34.0,32.785714285714285,34.6,3.000000000000098,30.0,36.0,36.0,34.0,0.2666666666666666,0.05555555555555558
2023-12-23,30,149.6,6.6,5,12,4,1,1,33.857142857142854,32.57142857142857,34.2,3.1847852585155185,38.0,35.0,31.0,33.0,-0.21052631578947367,-0.032258064516129004
2023-12-24,37,125.70270270270271,6.72972972972973,6,12,4,1,1,34.57142857142857,32.285714285714285,34.266666666666666,3.258688021128765,30.0,30.0,32.0,41.0,0.2333333333333334,0.15625
2023-12-25,34,141.58823529411765,6.588235294117647,0,12,4,0,1,34.285714285714285,32.642857142857146,34.1,3.1997023671110063,37.0,38.0,36.0,29.0,-0.08108108108108103,-0.05555555555555558
2023-12-26,30,152.63333333333333,5.566666666666666,1,12,4,0,1,33.42857142857143,33.214285714285715,33.86666666666667,3.4572215654166065,34.0,30.0,36.0,22.0,-0.11764705882352944,-0.16666666666666663
2023-12-27,39,134.66666666666666,5.6923076923076925,2,12,4,0,1,34.0,34.0,34.0,4.041451884327454,30.0,37.0,35.0,28.0,0.30000000000000004,0.11428571428571432
2023-12-28,31,128.61290322580646,5.548387096774194,3,12,4,0,1,34.142857142857146,33.92857142857143,34.03333333333333,3.89138242053614,39.0,34.0,30.0,32.0,-0.20512820512820518,0.03333333333333344
2023-12-29,39,131.10256410256412,6.17948717948718,4,12,4,0,1,34.285714285714285,34.142857142857146,34.13333333333333,4.070801956792926,31.0,30.0,38.0,36.0,0.25806451612903225,0.026315789473684292
2023-12-30,38,129.73684210526315,6.157894736842105,5,12,4,1,1,35.42857142857143,34.642857142857146,34.03333333333333,3.779644730092319,39.0,39.0,30.0,31.0,-0.02564102564102566,0.2666666666666666
2023-12-31,38,127.86842105263158,5.394736842105263,6,12,4,1,1,35.57142857142857,35.07142857142857,34.36666666666667,3.8668308667927644,38.0,31.0,37.0,32.0,0.0,0.027027027027026973
2024-01-01,31,128.83870967741936,5.967741935483871,0,1,1,0,0,35.142857142857146,34.714285714285715,34.46666666666667,4.220133150686623,38.0,39.0,34.0,36.0,-0.1842105263157895,-0.08823529411764708
2024-01-02,32,130.3125,5.8125,1,1,1,0,0,35.42857142857143,34.42857142857143,34.03333333333333,3.866830866792767,31.0,38.0,30.0,36.0,0.032258064516129004,0.06666666666666665
2024-01-03,42,130.33333333333334,6.095238095238095,2,1,1,0,0,35.857142857142854,34.92857142857143,34.0,4.450789122113527,32.0,38.0,39.0,35.0,0.3125,0.07692307692307687
2024-01-04,29,140.58620689655172,6.586206896551724,3,1,1,0,0,35.57142857142857,34.857142857142854,33.7,4.85994317035168,42.0,31.0,31.0,30.0,-0.30952380952380953,-0.06451612903225812
2024-01-05,29,115.96551724137932,4.9655172413793105,4,1,1,0,0,34.142857142857146,34.214285714285715,33.5,5.145501965424851,29.0,32.0,39.0,38.0,0.0,-0.2564102564102564
2024-01-06,37,127.21621621621621,5.8108108108108105,5,1,1,1,0,34.0,34.714285714285715,33.63333333333333,5.03322295684722,29.0,42.0,38.0,30.0,0.27586206896551735,-0.02631578947368418
2024-01-07,43,119.76744186046511,5.325581395348837,6,1,1,1,0,34.714285714285715,35.142857142857146,33.93333333333333,5.964178784328066,37.0,29.0,38.0,37.0,0.16216216216216206,0.13157894736842102
2024-01-08,32,115.6875,6.28125,0,1,1,0,0,34.857142857142854,35.0,33.9,5.871642911161312,43.0,29.0,31.0,34.0,-0.2558139534883721,0.032258064516129004
2024-01-09,38,136.6578947368421,5.657894736842105,1,1,1,0,0,35.714285714285715,35.57142857142857,33.8,5.822779568622034,32.0,37.0,32.0,30.0,0.1875,0.1875
2024-01-10,34,129.23529411764707,7.117647058823529,2,1,1,0,0,34.57142857142857,35.214285714285715,33.96666666666667,5.126959555693292,38.0,43.0,42.0,39.0,-0.10526315789473684,-0.19047619047619047
2024-01-11,26,136.03846153846155,6.0,3,1,1,0,0,34.142857142857146,34.857142857142854,34.1,5.756983337031441,34.0,32.0,29.0,31.0,-0.23529411764705888,-0.10344827586206895
2024-01-12,43,157.7906976744186,5.465116279069767,4,1,1,0,0,36.142857142857146,35.142857142857146,34.6,6.09449400220046,26.0,38.0,29.0,39.0,0.6538461538461537,0.48275862068965525
2024-01-13,39,148.15384615384616,5.717948717948718,5,1,1,1,0,36.42857142857143,35.214285714285715,34.833333333333336,6.187545093630792,43.0,34.0,37.0,38.0,-0.09302325581395354,0.054054054054053946
2024-01-14,39,151.71794871794873,6.051282051282051,6,1,1,1,0,35.857142857142854,35.285714285714285,34.93333333333333,5.639993245521141,39.0,26.0,43.0,38.0,0.0,-0.09302325581395354
2024-01-15,34,156.7058823529412,5.5,0,1,1,0,0,36.142857142857146,35.5,35.03333333333333,5.459809869356629,39.0,43.0,32.0,31.0,-0.1282051282051282,0.0625
2024-01-16,31,134.32258064516128,6.483870967741935,1,1,1,0,0,35.142857142857146,35.42857142857143,35.0,5.698788509515935,34.0,39.0,38.0,32.0,-0.08823529411764708,-0.1842105263157895
2024-01-17,32,130.71875,6.1875,2,1,1,0,0,34.857142857142854,34.714285714285715,34.86666666666667,5.814595756329429,31.0,39.0,34.0,42.0,0.032258064516129004,-0.05882352941176472
2024-01-18,33,149.63636363636363,6.212121212121212,3,1,1,0,0,35.857142857142854,35.0,34.766666666666666,4.488079449258604,32.0,34.0,26.0,29.0,0.03125,0.26923076923076916
2024-01-19,35,155.42857142857142,5.942857142857143,4,1,1,0,0,34.714285714285715,35.42857142857143,34.766666666666666,3.199702367110986,33.0,31.0,43.0,29.0,0.06060606060606055,-0.18604651162790697
2024-01-20,44,136.1818181818182,6.0227272727272725,5,1,1,1,0,35.42857142857143,35.92857142857143,35.233333333333334,4.5773770821706705,35.0,32.0,39.0,37.0,0.2571428571428571,0.1282051282051282
2024-01-21,32,110.65625,6.28125,6,1,1,1,0,34.42857142857143,35.142857142857146,35.03333333333333,4.429339411136616,44.0,33.0,39.0,43.0,-0.2727272727272727,-0.17948717948717952
2024-01-22,37,147.72972972972974,5.756756756756757,0,1,1,0,0,34.857142857142854,35.5,35.266666666666666,4.525062483125606,32.0,35.0,34.0,32.0,0.15625,0.08823529411764697
2024-01-23,35,143.94285714285715,5.885714285714286,1,1,1,0,0,35.42857142857143,35.285714285714285,35.2,4.197504927816995,37.0,44.0,31.0,38.0,-0.05405405405405406,0.12903225806451624
2024-01-24,41,129.3658536585366,6.073170731707317,2,1,1,0,0,36.714285714285715,35.785714285714285,35.43333333333333,4.347960660443248,35.0,32.0,32.0,34.0,0.17142857142857149,0.28125
2024-01-25,38,139.31578947368422,5.868421052631579,3,1,1,0,0,37.42857142857143,36.642857142857146,35.7,4.035556254807307,41.0,37.0,33.0,26.0,-0.07317073170731703,0.1515151515151516
2024-01-26,34,142.05882352941177,6.205882352941177,4,1,1,0,0,37.285714285714285,36.0,35.53333333333333,4.151878519188074,38.0,35.0,35.0,43.0,-0.10526315789473684,-0.02857142857142858
2024-01-27,39,153.4102564102564,6.17948717948718,5,1,1,1,0,36.57142857142857,36.0,35.8,3.101458950082656,34.0,41.0,44.0,39.0,0.1470588235294117,-0.11363636363636365
2024-01-28,30,154.36666666666667,5.933333333333334,6,1,1,1,0,36.285714285714285,35.357142857142854,35.5,3.6384193323606135,39.0,38.0,32.0,39.0,-0.23076923076923073,-0.0625
2024-01-29,34,151.3235294117647,6.705882352941177,0,1,1,0,0,35.857142857142854,35.357142857142854,35.36666666666667,3.716116764786067,30.0,34.0,37.0,34.0,0.1333333333333333,-0.08108108108108103
2024-01-30,38,144.21052631578948,5.894736842105263,1,1,1,0,0,36.285714285714285,35.857142857142854,35.36666666666667,3.7733400639347967,34.0,39.0,35.0,31.0,0.11764705882352944,0.08571428571428563
2024-01-31,29,119.27586206896552,6.724137931034483,2,1,1,0,0,34.57142857142857,35.642857142857146,35.3,3.9940431835899464,38.0,30.0,41.0,32.0,-0.23684210526315785,-0.29268292682926833
2024-02-01,30,125.03333333333333,6.1,3,2,1,0,0,33.42857142857143,35.42857142857143,35.233333333333334,3.9940431835899584,29.0,34.0,38.0,33.0,0.034482758620689724,-0.21052631578947367
2024-02-02,25,124.04,5.68,4,2,1,0,0,32.142857142857146,34.714285714285715,34.666666666666664,5.080307452263532,30.0,38.0,34.0,35.0,-0.16666666666666663,-0.2647058823529411
2024-02-03,37,166.56756756756758,5.891891891891892,5,2,1,1,0,31.857142857142858,34.214285714285715,34.93333333333333,4.6700667885507166,25.0,29.0,39.0,44.0,0.48,-0.05128205128205132
2024-02-04,32,133.3125,5.84375,6,2,1,1,0,32.142857142857146,34.214285714285715,35.03333333333333,4.5981362684089415,37.0,30.0,30.0,32.0,-0.1351351351351351,0.06666666666666665
2024-02-05,37,157.24324324324326,6.135135135135135,0,2,1,0,0,32.57142857142857,34.214285714285715,35.03333333333333,4.928053803045865,32.0,25.0,34.0,37.0,0.15625,0.08823529411764697
2024-02-06,34,126.58823529411765,5.911764705882353,1,2,1,0,0,32.0,34.142857142857146,34.733333333333334,4.396968652757705,37.0,37.0,38.0,35.0,-0.08108108108108103,-0.10526315789473684
2024-02-07,36,142.66666666666666,6.25,2,2,1,0,0,33.0,33.785714285714285,34.86666666666667,4.396968652757693,34.0,32.0,29.0,41.0,0.05882352941176472,0.24137931034482762
2024-02-08,37,154.24324324324326,6.702702702702703,3,2,1,0,0,34.0,33.714285714285715,34.833333333333336,4.396968652757683,36.0,37.0,30.0,38.0,0.02777777777777768,0.2333333333333334
2024-02-09,37,136.6216216216216,6.135135135135135,4,2,1,0,0,35.714285714285715,33.92857142857143,34.93333333333333,1.9760470401187595,37.0,34.0,25.0,34.0,0.0,0.48
2024-02-10,32,147.84375,5.75,5,2,1,1,0,35.0,33.42857142857143,35.13333333333333,2.309401076758563,37.0,36.0,37.0,39.0,-0.1351351351351351,-0.1351351351351351
2024-02-11,34,125.41176470588235,6.470588235294118,6,2,1,1,0,35.285714285714285,33.714285714285715,34.833333333333336,1.9760470401187704,32.0,37.0,32.0,30.0,0.0625,0.0625
2024-02-12,40,137.4,5.45,0,2,1,0,0,35.714285714285715,34.142857142857146,34.86666666666667,2.6276913640612567,34.0,37.0,37.0,34.0,0.17647058823529416,0.08108108108108114
2024-02-13,31,135.25806451612902,6.967741935483871,1,2,1,0,0,35.285714285714285,33.642857142857146,34.6,3.1471831698778114,40.0,32.0,34.0,38.0,-0.22499999999999998,-0.08823529411764708
2024-02-14,44,126.52272727272727,6.090909090909091,2,2,1,0,0,36.42857142857143,34.714285714285715,34.93333333333333,4.57737708217065,31.0,34.0,36.0,29.0,0.4193548387096775,0.22222222222222232
2024-02-15,30,132.26666666666668,6.166666666666667,3,2,1,0,0,35.42857142857143,34.714285714285715,34.9,5.159365040297871,44.0,40.0,37.0,30.0,-0.31818181818181823,-0.18918918918918914
2024-02-16,28,159.64285714285714,5.821428571428571,4,2,1,0,0,34.142857142857146,34.92857142857143,34.766666666666666,5.7858612562168155,30.0,31.0,37.0,25.0,-0.06666666666666665,-0.2432432432432432
2024-02-17,45,139.57777777777778,6.4222222222222225,5,2,1,1,0,36.0,35.5,35.166666666666664,6.952217871538084,28.0,44.0,32.0,37.0,0.6071428571428572,0.40625
2024-02-18,33,153.9090909090909,5.909090909090909,6,2,1,1,0,35.857142857142854,35.57142857142857,35.1,7.010196655077327,45.0,30.0,34.0,32.0,-0.2666666666666667,-0.02941176470588236
2024-02-19,33,143.06060606060606,6.212121212121212,0,2,1,0,0,34.857142857142854,35.285714285714285,34.733333333333334,6.817344825970795,33.0,28.0,40.0,37.0,0.0,-0.17500000000000004
2024-02-20,33,159.72727272727272,6.393939393939394,1,2,1,0,0,35.142857142857146,35.214285714285715,34.766666666666666,6.66904719402935,33.0,45.0,31.0,34.0,0.0,0.06451612903225801
2024-02-21,36,150.72222222222223,5.361111111111111,2,2,1,0,0,34.0,35.214285714285715,34.733333333333334,5.477225575051693,33.0,33.0,44.0,36.0,0.09090909090909083,-0.18181818181818177
2024-02-22,36,140.91666666666666,6.333333333333333,3,2,1,0,0,34.857142857142854,35.142857142857146,34.766666666666666,5.209880722517306,36.0,33.0,30.0,37.0,0.0,0.19999999999999996
2024-02-23,29,136.68965517241378,6.862068965517241,4,2,1,0,0,35.0,34.57142857142857,34.36666666666667,5.000000000000028,36.0,33.0,28.0,37.0,-0.19444444444444442,0.03571428571428581
2024-02-24,44,154.77272727272728,6.363636363636363,5,2,1,1,0,34.857142857142854,35.42857142857143,34.56666666666667,4.670066788550685,29.0,36.0,45.0,32.0,0.5172413793103448,-0.022222222222222254
2024-02-25,40,156.0,5.875,6,2,1,1,0,35.857142857142854,35.857142857142854,34.766666666666666,4.947341758580129,44.0,36.0,33.0,34.0,-0.09090909090909094,0.21212121212121215
2024-02-26,41,139.85365853658536,6.024390243902439,0,2,1,0,0,37.0,35.92857142857143,34.833333333333336,5.099019513592804,40.0,29.0,33.0,40.0,0.02499999999999991,0.24242424242424243
2024-02-27,28,156.96428571428572,6.142857142857143,1,2,1,0,0,36.285714285714285,35.714285714285715,34.766666666666666,6.0198085715490555,41.0,44.0,33.0,31.0,-0.31707317073170727,-0.1515151515151515
2024-02-28,41,130.53658536585365,6.024390243902439,2,2,1,0,0,37.0,35.5,35.0,6.271629240742277,28.0,40.0,36.0,44.0,0.4642857142857142,0.13888888888888884
2024-02-29,42,145.47619047619048,5.761904761904762,3,2,1,0,0,37.857142857142854,36.357142857142854,35.13333333333333,6.517376042257393,41.0,41.0,36.0,30.0,0.024390243902439046,0.16666666666666674
2024-03-01,36,130.83333333333334,5.777777777777778,4,3,1,0,0,38.857142857142854,36.92857142857143,35.36666666666667,5.367450401216942,42.0,28.0,29.0,28.0,-0.1428571428571429,0.24137931034482762
2024-03-02,35,163.9142857142857,5.828571428571428,5,3,1,1,0,37.57142857142857,36.214285714285715,35.53333333333333,4.995235825502249,36.0,41.0,44.0,45.0,-0.02777777777777779,-0.20454545454545459
2024-03-03,34,122.61764705882354,5.705882352941177,6,3,1,1,0,36.714285714285715,36.285714285714285,35.833333333333336,5.023753102820188,35.0,42.0,40.0,33.0,-0.02857142857142858,-0.15000000000000002
2024-03-04,31,142.0,5.387096774193548,0,3,1,0,0,35.285714285714285,36.142857142857146,35.63333333333333,5.023753102820198,34.0,36.0,41.0,33.0,-0.08823529411764708,-0.24390243902439024
2024-03-05,33,139.42424242424244,5.484848484848484,1,3,1,0,0,36.0,36.142857142857146,35.666666666666664,4.082482904638665,31.0,35.0,28.0,33.0,0.06451612903225801,0.1785714285714286
2024-03-06,40,169.625,6.375,2,3,1,0,0,35.857142857142854,36.42857142857143,35.766666666666666,3.8913824205361043,33.0,34.0,41.0,36.0,0.21212121212121215,-0.024390243902439046
2024-03-07,30,118.43333333333334,6.1,3,3,1,0,0,34.142857142857146,36.0,35.63333333333333,3.338091841585179,40.0,31.0,42.0,36.0,-0.25,-0.2857142857142857
2024-03-08,34,168.2058823529412,6.0,4,3,1,0,0,33.857142857142854,36.357142857142854,35.56666666666667,3.236694374850811,30.0,33.0,36.0,29.0,0.1333333333333333,-0.05555555555555558
2024-03-09,46,153.1086956521739,5.391304347826087,5,3,1,1,0,35.42857142857143,36.5,35.86666666666667,5.652643713553973,34.0,40.0,35.0,44.0,0.3529411764705883,0.3142857142857143
2024-03-10,22,159.9090909090909,5.136363636363637,6,3,1,1,0,33.714285714285715,35.214285714285715,35.36666666666667,7.631388814501307,46.0,30.0,34.0,40.0,-0.5217391304347826,-0.3529411764705882
2024-03-11,34,118.26470588235294,6.0,0,3,1,0,0,34.142857142857146,34.714285714285715,35.43333333333333,7.53720928524107,22.0,34.0,31.0,41.0,0.5454545454545454,0.09677419354838701
2024-03-12,29,148.55172413793105,6.0344827586206895,1,3,1,0,0,33.57142857142857,34.785714285714285,35.266666666666666,7.7858235029473954,34.0,46.0,33.0,28.0,-0.1470588235294118,-0.12121212121212122
2024-03-13,31,128.41935483870967,5.483870967741935,2,3,1,0,0,32.285714285714285,34.07142857142857,34.96666666666667,7.273565968956523,29.0,22.0,40.0,41.0,0.06896551724137923,-0.22499999999999998
2024-03-14,36,141.55555555555554,6.583333333333333,3,3,1,0,0,33.142857142857146,33.642857142857146,35.13333333333333,7.312741652498804,31.0,34.0,30.0,42.0,0.16129032258064524,0.19999999999999996
2024-03-15,28,139.5,5.178571428571429,4,3,1,0,0,32.285714285714285,33.07142857142857,34.6,7.543524501502095,36.0,29.0,34.0,36.0,-0.2222222222222222,-0.17647058823529416
2024-03-16,38,139.92105263157896,5.7631578947368425,5,3,1,1,0,31.142857142857142,33.285714285714285,34.86666666666667,5.429197958832508,28.0,31.0,46.0,35.0,0.3571428571428572,-0.17391304347826086
2024-03-17,41,131.58536585365854,6.536585365853658,6,3,1,1,0,33.857142857142854,33.785714285714285,35.3,4.810702354423682,38.0,36.0,22.0,34.0,0.07894736842105265,0.8636363636363635
2024-03-18,31,126.12903225806451,6.483870967741935,0,3,1,0,0,33.42857142857143,33.785714285714285,34.833333333333336,4.928053803045857,41.0,28.0,34.0,31.0,-0.24390243902439024,-0.08823529411764708
2024-03-19,35,134.2,5.714285714285714,1,3,1,0,0,34.285714285714285,33.92857142857143,34.9,4.53557367611077,31.0,38.0,29.0,33.0,0.12903225806451624,0.2068965517241379
2024-03-20,30,142.1,6.433333333333334,2,3,1,0,0,34.142857142857146,33.214285714285715,34.8,4.670066788550696,35.0,41.0,31.0,40.0,-0.1428571428571429,-0.032258064516129004
2024-03-21,37,160.56756756756758,5.5675675675675675,3,3,1,0,0,34.285714285714285,33.714285714285715,34.93333333333333,4.750939756661725,30.0,31.0,36.0,30.0,0.2333333333333334,0.02777777777777768
2024-03-22,27,119.07407407407408,5.888888888888889,4,3,1,0,0,34.142857142857146,33.214285714285715,34.63333333333333,4.980915960897574,37.0,35.0,28.0,34.0,-0.2702702702702703,-0.0357142857142857
2024-03-23,30,161.33333333333334,6.033333333333333,5,3,1,1,0,33.0,32.07142857142857,34.43333333333333,4.864839839775521,27.0,30.0,38.0,46.0,0.11111111111111116,-0.21052631578947367
2024-03-24,27,110.18518518518519,6.185185185185185,6,3,1,1,0,31.0,32.42857142857143,34.36666666666667,3.7859388972002552,30.0,37.0,41.0,22.0,-0.09999999999999998,-0.3414634146341463
2024-03-25,34,139.97058823529412,5.147058823529412,0,3,1,0,0,31.428571428571427,32.42857142857143,34.03333333333333,3.952094080237482,27.0,27.0,31.0,34.0,0.2592592592592593,0.09677419354838701
2024-03-26,34,140.41176470588235,5.617647058823529,1,3,1,0,0,31.285714285714285,32.785714285714285,33.833333333333336,3.8172540616821813,34.0,30.0,35.0,29.0,0.0,-0.02857142857142858
2024-03-27,31,157.0,5.0,2,3,1,0,0,31.428571428571427,32.785714285714285,33.5,3.779644730092343,34.0,27.0,30.0,31.0,-0.08823529411764708,0.03333333333333344
2024-03-28,34,146.6764705882353,5.382352941176471,3,3,1,0,0,31.0,32.642857142857146,33.7,3.1622776601684666,31.0,34.0,37.0,36.0,0.09677419354838701,-0.08108108108108103
2024-03-29,36,132.13888888888889,6.416666666666667,4,3,1,0,0,32.285714285714285,33.214285714285715,33.53333333333333,3.0937725468154693,34.0,34.0,27.0,28.0,0.05882352941176472,0.33333333333333326
2024-03-30,27,132.62962962962962,6.444444444444445,5,3,1,1,0,31.857142857142858,32.42857142857143,33.03333333333333,3.6253078686999345,36.0,31.0,30.0,38.0,-0.25,-0.09999999999999998
2024-03-31,33,138.45454545454547,5.515151515151516,6,3,1,1,0,32.714285714285715,31.857142857142858,32.93333333333333,2.927700218845683,27.0,34.0,27.0,41.0,0.22222222222222232,0.22222222222222232
2024-04-01,36,135.08333333333334,5.111111111111111,0,4,2,0,0,33.0,32.214285714285715,32.96666666666667,3.162277660168455,33.0,36.0,34.0,31.0,0.09090909090909083,0.05882352941176472
2024-04-02,36,149.91666666666666,6.805555555555555,1,4,2,0,0,33.285714285714285,32.285714285714285,33.03333333333333,3.352326839390173,36.0,27.0,34.0,35.0,0.0,0.05882352941176472
2024-04-03,39,117.2051282051282,6.410256410256411,2,4,2,0,0,34.42857142857143,32.92857142857143,33.3,3.7796447300923286,36.0,33.0,31.0,30.0,0.08333333333333326,0.25806451612903225
